sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-5.3363;0.9181;8.7298;-5.0736;2.8553;7.8915;-0.3093;-1.9057;0.9915;-0.3046;-0.1252;1.3884;5.0604;-12.93;10.48;-23.63;59.27;-16.18;33.56;5.0;34.163;12.931564;77.68334;;NaN;;20.0;;0 / 0;476507;2018-08-07 23:09:06:468
-5.183;3.851;13.6475;-4.2786;2.4941;8.4643;-0.977;1.3257;5.0275;-0.3579;0.4745;-0.2148;13.4944;-8.02;19.1;-14.47;33.11;-14.73;26.82;5.0;40.067;12.931564;77.68334;;NaN;;20.0;;0 / 0;477007;2018-08-07 23:09:06:968
-3.1671;2.7472;8.8543;-5.164;3.3208;7.647;1.9956;-0.4247;1.4263;0.244;0.368;-0.3256;30.3623;-4.18;25.84;-10.94;19.53;-19.74;33.44;5.0;47.243;12.931564;77.68334;;NaN;;20.0;;0 / 0;477507;2018-08-07 23:09:07:468
-4.0937;2.2397;8.5527;-4.7749;3.4666;7.8328;0.3446;-1.0739;0.874;0.3718;-0.4469;-0.4748;33.7359;-8.73;20.21;-17.18;36.7;-20.7;31.37;5.0;47.914;12.931564;77.68334;;NaN;;20.0;;0 / 0;478007;2018-08-07 23:09:07:968
-3.3898;2.1487;6.9821;-5.2991;2.6397;7.818;1.742;-0.4721;-0.7668;0.4688;-0.481;-0.3427;26.9887;-21.15;13.29;-20.65;65.04;-15.41;34.22;5.0;42.312;12.931564;77.68334;;NaN;;20.0;;0 / 0;478507;2018-08-07 23:09:08:468
-4.2852;1.9619;8.7202;-4.4107;3.0868;8.1969;-0.1801;-1.0499;1.0732;0.767;-0.2861;0.8515;18.5547;-24.37;5.91;-22.04;75.41;-18.35;28.28;5.0;35.096;12.931564;77.68334;;NaN;;20.0;;0 / 0;479007;2018-08-07 23:09:08:968
-3.6364;3.2117;6.0004;-3.9678;3.7454;8.1485;0.1783;-0.388;-2.3037;0.3569;0.482;-1.0511;15.1812;-24.08;5.73;-22.67;75.11;-22.62;24.25;5.0;34.01;12.931564;77.68334;;NaN;;20.0;;0 / 0;479507;2018-08-07 23:09:09:468
-3.4281;3.7983;8.4425;-4.5825;3.0346;8.1217;1.0574;0.8164;0.5513;0.359;0.3787;-0.1339;32.0491;-22.83;8.62;-26.71;69.67;-18.03;29.43;5.0;34.202;12.931564;77.68334;;NaN;;20.0;;0 / 0;480007;2018-08-07 23:09:09:968
-2.1879;3.1974;8.567;-3.7374;3.8784;8.1951;1.4596;-0.5981;0.5554;0.0693;-0.2637;0.256;47.2303;-20.79;10.83;-31.88;59.34;-23.04;25.29;5.0;44.796;12.931564;77.68334;;NaN;;20.0;;0 / 0;480507;2018-08-07 23:09:10:468
-2.0921;2.4767;6.3069;-4.571;3.3782;7.9915;2.1444;-1.0771;-1.6842;0.4038;-0.3404;-0.8242;47.2303;-24.3;-1.13;-36.97;81.27;-20.15;29.77;5.0;36.39;12.931564;77.68334;;NaN;;20.0;;0 / 0;481007;2018-08-07 23:09:10:968
-6.1742;2.0002;12.2589;-4.7657;3.3173;7.9028;-1.4553;-1.2904;4.6108;0.2323;-0.8954;0.1633;45.5435;-24.76;-18.69;-34.42;106.28;-19.39;32.58;5.0;40.743;12.931564;77.68334;;NaN;;20.0;;0 / 0;481507;2018-08-07 23:09:11:468
-4.369;0.4656;15.8813;-3.7953;3.1938;8.4597;-0.5906;-2.5395;7.594;0.5455;-1.0318;-3.6482;13.4944;-17.55;-37.8;-18.62;143.09;-20.12;24.59;5.0;42.436;12.931564;77.68334;;NaN;;20.0;;0 / 0;482007;2018-08-07 23:09:11:968
-2.3244;1.3251;6.7953;-4.4381;3.2213;8.13;1.9181;-1.7893;-0.8762;0.5103;-0.0656;-1.1331;13.4944;12.87;-40.65;1.21;194.36;-19.25;28.0;5.0;43.026;12.931564;77.68334;;NaN;;20.0;;0 / 0;482507;2018-08-07 23:09:12:468
-5.3889;2.5461;10.2861;-4.9442;2.4627;8.1031;-0.4527;0.1196;2.27;0.2291;-0.5918;0.7748;13.4944;20.06;-34.57;3.37;210.11;-14.09;32.02;5.0;38.094;12.931564;77.68334;;NaN;;20.0;;0 / 0;483007;2018-08-07 23:09:12:968
-3.1719;3.171;7.8703;-4.4762;3.6001;7.9482;1.1496;-0.4082;0.1443;0.0799;-0.4086;-0.7038;13.4944;20.4;-30.61;9.49;217.58;-21.9;29.71;5.0;40.258;12.931564;77.68334;;NaN;;20.0;;0 / 0;483507;2018-08-07 23:09:13:468
-3.3946;3.1447;7.8655;-4.9375;3.0203;7.9164;1.5506;0.1297;0.0403;0.0246;-0.0325;-0.6111;13.4944;26.61;-15.19;12.95;246.04;-18.17;31.96;5.0;36.122;12.931564;77.68334;;NaN;;20.0;;0 / 0;484007;2018-08-07 23:09:13:968
-4.0578;1.2988;7.3125;-4.5077;3.417;8.0109;0.1829;-1.9202;0.3561;0.3228;-0.0134;1.7165;13.4944;23.2;-16.11;13.86;244.55;-18.71;30.48;5.0;42.243;12.931564;77.68334;;NaN;;20.0;;0 / 0;484507;2018-08-07 23:09:14:468
-6.0258;2.9675;10.5135;-4.7846;2.3514;8.231;-1.3531;0.645;2.2753;-0.6711;-0.2711;0.4701;11.8076;25.31;-13.07;13.89;246.51;-14.17;30.54;5.0;37.622;12.931564;77.68334;;NaN;;20.0;;0 / 0;485007;2018-08-07 23:09:14:968
-5.0921;2.6323;6.7929;-5.2263;2.2776;7.9793;0.2857;0.5;-1.3236;-0.5848;-0.155;0.2379;10.1208;20.85;-16.77;13.42;242.2;-13.38;33.31;5.0;34.089;12.931564;77.68334;;NaN;;20.0;;0 / 0;485507;2018-08-07 23:09:15:468
-6.1479;1.0713;7.1712;-5.2727;2.6376;7.8366;-0.9617;-1.5021;-0.4265;-0.3217;-0.5013;0.8185;6.7472;13.4;-23.23;21.15;222.34;-15.48;34.52;5.0;34.521;12.931564;77.68334;;NaN;;20.0;;0 / 0;486007;2018-08-07 23:09:15:968
-5.1758;1.9021;7.1664;-5.4608;2.718;7.6787;0.1779;-0.7925;-0.3591;-0.2758;0.4383;0.6352;5.0604;-3.49;-31.86;10.72;185.06;-15.97;34.97;5.0;33.288;12.931564;77.68334;;NaN;;20.0;;0 / 0;486507;2018-08-07 23:09:16:468
-7.2564;1.9763;13.0274;-5.7395;2.8859;7.4095;-1.0661;-0.8241;5.4607;0.1396;-0.4767;0.9687;3.3736;2.24;-28.13;3.47;187.21;-16.64;38.46;5.0;32.145;12.931564;77.68334;;NaN;;20.0;;0 / 0;487007;2018-08-07 23:09:16:968
-4.9604;2.1607;6.1968;-5.0036;3.4425;7.6996;-0.0887;-1.3412;-0.4332;1.3945;-0.3212;-1.1235;3.3736;11.39;-29.85;6.36;203.92;-19.92;31.95;5.0;33.854;12.931564;77.68334;;NaN;;20.0;;0 / 0;487507;2018-08-07 23:09:17:468
-4.6276;4.0425;5.9669;-5.0753;2.7638;7.9229;0.2543;1.3607;-1.7957;-0.05;-0.3255;-0.6516;3.3736;20.88;-21.68;9.71;228.75;-16.63;32.74;5.0;55.344;12.931564;77.68334;;NaN;;20.0;;0 / 0;488007;2018-08-07 23:09:17:968
-4.4241;2.8741;7.9038;-4.1012;4.544;7.6617;-0.4075;-1.626;0.3232;-0.2066;-0.1561;0.2688;3.3736;16.71;-30.86;13.24;215.66;-27.83;28.94;5.0;51.059;12.931564;77.68334;;NaN;;20.0;;0 / 0;488507;2018-08-07 23:09:18:468
-3.8638;3.5756;4.0085;-4.3176;3.8125;7.9368;0.0679;-0.2705;-3.7779;-0.6487;1.3992;0.1782;3.3736;13.33;-36.19;11.88;206.21;-22.88;28.55;5.0;32.696;12.931564;77.68334;;NaN;;20.0;;0 / 0;489008;2018-08-07 23:09:18:969
-5.9707;2.9651;10.4177;-4.5203;2.3956;8.3665;-1.6895;0.5351;2.033;0.1279;0.1177;0.8792;3.3736;-22.02;-34.24;-15.93;141.78;-13.38;29.44;5.0;37.857;12.931564;77.68334;;NaN;;20.0;;0 / 0;489507;2018-08-07 23:09:19:468
-2.8511;2.3642;8.8352;-5.6046;2.9439;7.4895;2.5062;-0.6083;1.4658;-0.6231;0.2785;1.3287;3.3736;-24.99;-7.47;-28.73;96.53;-17.25;37.01;5.0;48.253;12.931564;77.68334;;NaN;;20.0;;0 / 0;490008;2018-08-07 23:09:19:969
-2.7697;2.3139;7.6022;-5.62;2.489;7.6414;2.666;-0.1209;0.5356;-0.1203;0.2988;-0.038;3.3736;-20.32;8.79;-28.18;73.74;-14.87;36.22;5.0;44.261;12.931564;77.68334;;NaN;;20.0;;0 / 0;490507;2018-08-07 23:09:20:468
-2.128;2.0122;7.1616;-3.0121;2.1637;9.0783;0.3377;-0.2269;-1.3125;0.3239;-0.4224;1.7655;5.0604;-17.72;15.64;-18.94;51.99;-11.96;19.11;5.0;32.275;12.931564;77.68334;;NaN;;20.0;;0 / 0;491008;2018-08-07 23:09:20:969
-4.2637;2.2325;10.4728;-2.8096;2.9443;8.9223;-1.487;-0.6996;1.5872;-0.1928;0.8719;-0.0551;6.7472;-13.5;17.96;-15.81;36.74;-17.91;14.71;5.0;32.883;12.931564;77.68334;;NaN;;20.0;;0 / 0;491507;2018-08-07 23:09:21:468
-5.9228;3.0896;11.1695;-4.4235;3.2222;8.1376;-0.9011;-0.0531;1.9946;-0.6902;0.368;-0.5408;16.868;-9.28;23.73;-13.61;29.89;-19.89;28.22;5.0;32.821;12.931564;77.68334;;NaN;;20.0;;0 / 0;492008;2018-08-07 23:09:21:969
-3.7345;2.7472;5.7874;-5.3543;3.7704;7.2998;1.5741;-0.9268;-1.4376;0.4464;0.1209;-0.968;26.9887;-10.89;20.79;-18.58;38.95;-22.93;34.84;5.0;36.557;12.931564;77.68334;;NaN;;20.0;;0 / 0;492507;2018-08-07 23:09:22:468
-8.7073;2.0314;3.2256;-9.2274;1.1929;3.0988;0.3226;0.8538;0.1978;0.7148;1.3193;-0.3917;30.3623;-7.87;9.4;-27.0;72.0;-7.11;70.16;5.0;37.69;12.931564;77.68334;;NaN;;20.0;;0 / 0;493008;2018-08-07 23:09:22:969
-9.4567;1.8757;-1.072;-8.9594;3.9339;-0.651;-0.0811;-2.0203;-0.2547;-1.062;1.1243;0.8749;15.1812;8.71;9.0;-27.2;68.21;-21.54;92.58;5.0;38.643;12.931564;77.68334;;NaN;;20.0;;0 / 0;493507;2018-08-07 23:09:23:468
-8.0273;3.7193;-1.6658;-9.1522;3.4473;-0.7239;0.7981;0.2894;-0.5639;0.3164;-0.2733;-0.136;32.0491;10.03;11.15;-25.25;63.03;-20.7;94.66;5.0;32.584;12.931564;77.68334;;NaN;;20.0;;0 / 0;494008;2018-08-07 23:09:23:969
-9.9714;3.1375;6.1489;-9.2483;1.8984;2.6523;0.1311;1.3822;1.336;0.3324;-1.2629;-1.3589;45.5435;0.3;9.41;-31.12;71.87;-12.5;75.23;5.0;33.897;12.931564;77.68334;;NaN;;20.0;;0 / 0;494507;2018-08-07 23:09:24:468
-7.4336;2.0529;3.2136;-7.7862;3.9656;4.452;-0.01;-1.7358;-0.8476;-0.7233;0.3691;-1.3792;37.1095;-7.99;-1.97;-34.73;85.52;-25.21;60.03;5.0;52.048;12.931564;77.68334;;NaN;;20.0;;0 / 0;495008;2018-08-07 23:09:24:969
-7.8597;0.7146;4.5256;-9.2725;0.2518;3.1823;1.2246;0.4662;1.1888;-0.7531;-0.6706;0.647;60.7246;0.89;13.13;-34.01;67.71;-0.83;72.36;5.0;50.027;12.931564;77.68334;;NaN;;20.0;;0 / 0;495507;2018-08-07 23:09:25:468
-6.8709;-0.2383;5.0404;-8.5258;1.2513;4.6814;1.1037;-1.4893;0.662;-0.1012;-0.2392;-0.0508;70.8454;1.3;15.16;-33.81;59.77;-7.51;61.39;5.0;37.806;12.931564;77.68334;;NaN;;20.0;;0 / 0;496008;2018-08-07 23:09:25:969
-7.0122;-1.6174;7.1592;-8.269;-0.2189;5.2675;1.0944;-1.7623;1.8616;0.9662;0.58;-0.7368;67.4718;-2.42;-5.79;-43.31;98.19;0.5;56.83;5.0;35.604;12.931564;77.68334;;NaN;;20.0;;0 / 0;496507;2018-08-07 23:09:26:468
-6.4208;0.4919;2.1601;-9.2098;1.82;2.835;2.5023;-1.2193;-0.8134;1.9463;0.5246;-0.1158;6.7472;8.56;-34.37;-27.96;141.82;-10.25;72.23;5.0;33.522;12.931564;77.68334;;NaN;;20.0;;0 / 0;497008;2018-08-07 23:09:26:969
-7.8741;0.4943;1.4131;-9.4485;1.3934;2.2258;1.3718;-0.798;-0.6161;0.4102;-0.252;0.0611;6.7472;8.19;-32.61;-26.57;143.46;-7.96;77.26;5.0;41.225;12.931564;77.68334;;NaN;;20.0;;0 / 0;497507;2018-08-07 23:09:27:468
-6.3777;-4.026;0.3501;-8.72;-3.523;2.7787;1.7591;-0.4313;-3.1984;1.37;0.4468;0.2336;6.7472;15.83;-20.78;-30.07;140.2;21.55;72.32;5.0;36.875;12.931564;77.68334;;NaN;;20.0;;0 / 0;498008;2018-08-07 23:09:27:969
5.6172;-27.2784;-11.3264;-3.4569;3.6081;-8.4381;8.8898;-32.0218;-2.743;-14.3789;-2.3878;-11.2084;6.7472;4.89;-43.95;7.82;186.97;-6.02;165.91;5.0;49.322;12.931564;77.68334;;NaN;;20.0;;0 / 0;498507;2018-08-07 23:09:28:468
-2.4417;3.827;1.7555;-3.1687;8.9966;2.2782;0.7319;-4.2477;-0.6406;-4.082;0.5491;-3.0484;10.1208;-7.06;-18.5;27.53;221.21;-73.34;60.93;5.0;65.555;12.931564;77.68334;;NaN;;20.0;;0 / 0;499008;2018-08-07 23:09:28:969
-8.42;6.3553;2.4115;-7.6095;5.6954;2.414;-2.0664;1.5771;0.271;-0.8223;-0.3915;0.794;10.1208;-6.12;-27.89;18.0;209.54;-34.16;74.07;5.0;48.52;12.931564;77.68334;;NaN;;20.0;;0 / 0;499507;2018-08-07 23:09:29:468
-7.6778;4.6339;5.3684;-7.8594;4.7654;3.4192;-0.2917;0.3367;2.4082;-0.1832;0.1816;-0.3331;6.7472;-3.3;-30.59;13.17;199.11;-29.5;66.36;5.0;34.297;12.931564;77.68334;;NaN;;20.0;;0 / 0;500007;2018-08-07 23:09:29:968
-5.0753;3.5278;0.9583;-8.2768;4.6167;2.5199;2.4939;-0.8347;-1.2246;1.7407;0.3659;0.7322;6.7472;-3.12;-28.84;17.38;206.86;-25.34;70.73;5.0;36.013;12.931564;77.68334;;NaN;;20.0;;0 / 0;500507;2018-08-07 23:09:30:468
-7.5198;3.3649;2.3134;-8.4242;3.9264;3.1284;0.7878;-0.2606;-0.5165;0.2429;0.4277;-0.2788;6.7472;1.11;-23.53;21.71;220.18;-23.54;69.12;5.0;34.004;12.931564;77.68334;;NaN;;20.0;;0 / 0;501007;2018-08-07 23:09:30:968
-9.8972;1.7824;2.9095;-8.8569;3.0811;2.8693;-1.3592;-1.269;0.702;-2.5225;-0.0592;0.0238;5.0604;-7.14;-28.0;17.03;207.77;-19.89;72.76;5.0;32.404;12.931564;77.68334;;NaN;;20.0;;0 / 0;501507;2018-08-07 23:09:31:468
-8.6594;0.4751;8.6963;-8.8238;0.7247;4.2173;-0.3861;-0.2222;4.68;-0.8905;0.1592;-0.2532;5.0604;-5.1;-28.18;-11.17;156.57;-4.88;64.45;5.0;34.016;12.931564;77.68334;;NaN;;20.0;;0 / 0;502007;2018-08-07 23:09:31:968
-7.4695;0.7553;2.2679;-9.048;2.2039;3.0736;0.9674;-1.2964;-0.6237;0.1897;0.1038;-0.2383;3.3736;1.36;-29.39;-1.79;176.78;-12.99;71.24;5.0;37.014;12.931564;77.68334;;NaN;;20.0;;0 / 0;502507;2018-08-07 23:09:32:468
-12.0616;1.0665;0.3693;-9.2779;2.3053;2.1855;-3.3171;-1.3303;-0.4562;1.3529;0.3435;0.3466;3.3736;4.81;-33.16;1.37;178.67;-13.04;75.64;5.0;37.244;12.931564;77.68334;;NaN;;20.0;;0 / 0;503007;2018-08-07 23:09:32:968
-10.6993;1.9978;7.2119;-9.3195;2.0892;2.2255;-1.8367;0.0062;5.1038;1.4041;-0.0517;0.0025;3.3736;9.18;-32.7;8.2;197.79;-12.3;76.57;5.0;33.776;12.931564;77.68334;;NaN;;20.0;;0 / 0;503507;2018-08-07 23:09:33:468
-2.4201;-0.4897;-9.9833;-8.6218;4.6557;0.3992;6.0206;-4.5033;-10.0159;-0.1651;-0.1859;-2.0716;3.3736;6.96;-13.39;31.35;252.38;-29.91;87.34;5.0;32.884;12.931564;77.68334;;NaN;;20.0;;0 / 0;504007;2018-08-07 23:09:33:968
-2.1041;-2.5559;4.6693;-7.2752;6.5757;0.0344;4.8789;-8.6006;4.675;-0.996;0.7089;0.5969;0.0;1.7;-24.45;-31.27;117.84;-42.11;89.73;5.0;57.514;12.931564;77.68334;;NaN;;20.0;;0 / 0;504507;2018-08-07 23:09:34:468
-17.0559;-8.5869;-12.6696;-8.3683;5.1062;-0.2637;-9.1358;-13.5949;-12.6459;5.2507;0.384;6.6891;0.0;-9.43;-32.05;26.68;214.98;-26.71;89.0;5.0;50.146;12.931564;77.68334;;NaN;;20.0;;0 / 0;505007;2018-08-07 23:09:34:968
-2.3962;3.6786;0.2759;-4.9403;8.1768;2.2145;2.0399;-3.6258;-1.7169;0.3867;1.6378;-1.0404;3.3736;-7.14;-23.62;34.19;221.25;-57.14;63.37;5.0;55.066;12.931564;77.68334;;NaN;;20.0;;0 / 0;505507;2018-08-07 23:09:35:468
-9.6458;2.5868;-3.7535;-7.9471;1.0779;-5.6437;-1.9468;1.5123;1.791;-2.6141;0.5363;-1.5507;0.0;-6.17;-42.06;15.29;210.64;-6.08;125.21;5.0;48.577;12.931564;77.68334;;NaN;;20.0;;0 / 0;506007;2018-08-07 23:09:35:968
-8.329;-0.6525;-7.9003;-9.2874;1.0697;-2.9613;0.1789;-2.0107;-5.2242;-0.8372;1.1361;-1.4356;0.0;11.16;-35.42;-24.42;142.73;-6.26;107.69;5.0;32.735;12.931564;77.68334;;NaN;;20.0;;0 / 0;506507;2018-08-07 23:09:36:468
-8.1279;-0.4897;-1.831;-8.9537;-0.9677;-3.8815;0.3809;0.3781;1.8635;-0.1629;-0.2754;-0.6346;3.3736;12.08;29.36;-14.51;30.71;5.06;113.38;5.0;42.715;12.931564;77.68334;;NaN;;20.0;;0 / 0;507007;2018-08-07 23:09:36:968
-5.8606;-0.9207;0.0724;-9.7428;1.0607;0.3499;3.4522;-1.9236;-0.5465;0.0501;-0.6248;0.9261;3.3736;10.57;19.64;-21.97;45.58;-6.21;87.94;5.0;42.34;12.931564;77.68334;;NaN;;20.0;;0 / 0;507507;2018-08-07 23:09:37:468
-9.8757;1.2772;-0.2939;-9.7576;-0.5045;-0.8399;-0.5485;1.7692;0.4434;-0.4751;-0.1955;0.3093;3.3736;8.05;23.27;-16.74;45.3;3.44;95.34;5.0;33.028;12.931564;77.68334;;NaN;;20.0;;0 / 0;508007;2018-08-07 23:09:37:968
-10.3473;-0.3149;2.3924;-9.7836;-0.6038;-0.2938;-1.0187;0.3162;2.7589;0.831;-0.5311;-0.0966;13.4944;4.45;25.43;-5.0;11.7;3.53;91.72;5.0;33.066;12.931564;77.68334;;NaN;;20.0;;0 / 0;508507;2018-08-07 23:09:38:468
-8.4846;0.1136;-0.1694;-9.7029;1.1134;0.8861;0.4583;-1.0723;-1.1091;0.0512;0.3211;-0.6963;15.1812;3.89;14.7;-14.08;40.91;-7.69;84.06;5.0;43.199;12.931564;77.68334;;NaN;;20.0;;0 / 0;509007;2018-08-07 23:09:38:968
-10.9531;-4.2534;15.345;-9.1473;-0.9753;3.3978;-1.2102;-3.7365;8.2667;-2.9422;-2.047;-2.094;30.3623;-1.16;22.61;-2.0;5.54;5.71;69.62;5.0;37.628;12.931564;77.68334;;NaN;;20.0;;0 / 0;509507;2018-08-07 23:09:39:468
-2.3842;3.1878;-2.4535;-9.1022;3.4186;1.2782;6.1974;0.0602;-4.0649;-1.1174;-3.0344;0.9751;35.4227;1.17;21.08;-21.16;36.27;-19.38;88.98;5.0;48.191;12.931564;77.68334;;NaN;;20.0;;0 / 0;510007;2018-08-07 23:09:39:968
-3.4568;-6.9397;-22.809;-9.7236;1.2138;-0.3864;8.4551;-7.3168;-21.7428;-0.5219;0.1859;-3.0335;6.7472;1.54;-2.74;-29.57;95.47;-7.11;92.28;5.0;34.125;12.931564;77.68334;;NaN;;20.0;;0 / 0;510507;2018-08-07 23:09:40:468
-11.0464;-7.2916;-9.1932;-4.1952;0.9626;-8.8116;-6.8473;-8.3214;-0.0477;0.9641;-2.8193;3.8161;5.0604;26.25;4.97;-3.34;73.67;-5.73;158.38;5.0;60.799;12.931564;77.68334;;NaN;;20.0;;0 / 0;511007;2018-08-07 23:09:40:968
-7.412;2.5677;-3.8852;-9.4869;1.7671;1.7452;1.537;0.9671;-5.4402;-1.4945;0.9795;-0.3427;6.7472;-1.59;-0.38;-30.37;88.8;-10.38;79.58;5.0;41.114;12.931564;77.68334;;NaN;;20.0;;0 / 0;511507;2018-08-07 23:09:41:468
-7.4982;1.27;-1.728;-5.5622;1.1746;-7.9908;-2.0426;0.0376;6.549;0.3473;1.3949;-0.479;6.7472;10.46;23.27;0.09;17.58;-7.29;144.03;5.0;44.786;12.931564;77.68334;;NaN;;20.0;;0 / 0;512007;2018-08-07 23:09:41:968
-7.0074;-3.0755;-6.7535;-7.8741;-0.4482;-5.8282;0.5881;-2.6329;-1.6561;0.3484;-2.162;1.4097;5.0604;23.92;8.91;-17.47;72.95;2.62;126.51;5.0;48.443;12.931564;77.68334;;NaN;;20.0;;0 / 0;512507;2018-08-07 23:09:42:468
-9.1933;-3.923;-4.7016;-8.2535;0.0716;-5.2958;-2.0497;-3.8395;0.7876;-0.6796;4.5087;0.4616;11.8076;19.29;24.12;-12.77;45.07;0.2;119.4;5.0;39.609;12.931564;77.68334;;NaN;;20.0;;0 / 0;513007;2018-08-07 23:09:42:968
-11.791;-10.306;-10.0742;-4.1139;-1.7933;-8.7195;-7.7446;-8.4343;-1.6543;1.9516;-2.9918;2.7583;6.7472;35.68;-1.1;7.22;98.15;9.8;157.87;5.0;45.409;12.931564;77.68334;;NaN;;20.0;;0 / 0;513507;2018-08-07 23:09:43:468
-7.0385;0.6882;-3.0161;-8.789;1.9092;-3.9087;1.6618;-1.1667;0.5683;0.5881;-0.2189;-0.0636;5.0604;8.44;-39.01;1.08;171.97;-11.41;114.07;5.0;43.207;12.931564;77.68334;;NaN;;20.0;;0 / 0;514008;2018-08-07 23:09:43:969
-6.835;-3.6405;-8.9107;-8.0553;-1.1847;-5.4662;0.8442;-2.6203;-3.8181;-0.1704;0.9741;-1.5091;5.0604;15.73;-36.33;10.53;180.71;5.91;123.12;5.0;33.839;12.931564;77.68334;;NaN;;20.0;;0 / 0;514507;2018-08-07 23:09:44:468
-12.5955;-3.2742;-3.2268;-2.7304;-0.6848;-9.394;-9.8782;-2.327;5.7326;-0.5848;-0.9721;2.133;6.7472;0.24;-36.53;20.94;185.4;5.81;164.32;5.0;32.232;12.931564;77.68334;;NaN;;20.0;;0 / 0;515008;2018-08-07 23:09:44:969
-13.8572;-1.4067;-1.436;-8.1935;-0.294;-5.3806;-6.8496;-1.0294;4.5451;-1.8024;5.1393;-0.968;5.0604;-11.07;-15.93;26.88;240.92;1.76;119.05;5.0;52.062;12.931564;77.68334;;NaN;;20.0;;0 / 0;515507;2018-08-07 23:09:45:468
-3.7585;-1.8712;-13.1771;-9.1468;1.9979;-2.9181;5.3138;-3.8684;-10.0997;-2.5779;-5.4547;-0.7826;5.0604;-9.07;-7.36;31.46;258.52;-11.75;116.94;5.0;42.699;12.931564;77.68334;;NaN;;20.0;;0 / 0;516008;2018-08-07 23:09:45:969
-8.0896;0.547;-5.0273;-2.6591;2.581;-9.0795;-5.086;-1.9159;3.0852;2.5258;2.8884;2.4505;5.0604;-25.44;-18.78;8.84;235.65;-16.67;160.53;5.0;37.039;12.931564;77.68334;;NaN;;20.0;;0 / 0;516507;2018-08-07 23:09:46:468
-10.5245;-0.1497;-3.2986;-9.713;0.6378;1.1922;-0.9781;-0.4804;-4.5881;-2.4543;0.9827;-0.6058;5.0604;-3.13;-26.6;22.24;222.4;-5.43;81.94;5.0;36.162;12.931564;77.68334;;NaN;;20.0;;0 / 0;517008;2018-08-07 23:09:46:969
-8.1399;3.1566;-4.9052;-3.5906;1.5716;-8.9893;-4.7172;1.6451;3.8455;1.6597;3.1143;2.427;3.3736;-7.02;-27.94;6.18;192.59;-9.93;148.8;5.0;34.046;12.931564;77.68334;;NaN;;20.0;;0 / 0;517507;2018-08-07 23:09:47:468
-5.6164;-1.3325;-7.9745;-8.8801;1.3205;-3.946;2.9583;-2.5146;-3.9573;-1.3379;-5.0883;0.0536;3.3736;-10.83;-11.75;20.76;243.42;-7.18;118.52;5.0;41.881;12.931564;77.68334;;NaN;;20.0;;0 / 0;518007;2018-08-07 23:09:47:968
-10.1223;1.4185;-1.4838;-8.5563;1.1901;-4.6414;-2.084;0.1132;2.9902;-0.6114;2.931;-0.0338;0.0;1.74;-31.97;11.79;199.15;-6.72;113.57;5.0;35.406;12.931564;77.68334;;NaN;;20.0;;0 / 0;518507;2018-08-07 23:09:48:468
-0.0499;-5.3739;-17.4867;1.051;-4.205;-8.7968;-0.7877;-1.0928;-8.8395;0.1577;-2.5178;2.2832;3.3736;-38.61;0.31;9.31;260.14;24.64;-170.36;5.0;38.665;12.931564;77.68334;;NaN;;20.0;;0 / 0;519007;2018-08-07 23:09:48:968
-7.1678;0.8534;-0.6818;-9.4137;1.4144;2.3564;2.4178;-0.6762;-3.7601;-3.4237;-3.2976;-0.3075;3.3736;12.31;-23.1;30.29;240.36;-9.62;82.46;5.0;41.246;12.931564;77.68334;;NaN;;20.0;;0 / 0;519507;2018-08-07 23:09:49:468
-9.6698;4.0832;-0.8589;-8.0799;2.722;-4.8452;-1.7763;1.4235;3.9434;2.6888;5.9202;1.8156;0.0;-5.63;-41.8;11.91;198.3;-15.64;114.85;5.0;33.983;12.931564;77.68334;;NaN;;20.0;;0 / 0;520007;2018-08-07 23:09:49:968
-2.0418;-4.4378;-12.9353;-1.9176;0.3018;-9.6126;0.9054;-4.5059;-3.4734;-3.4056;-3.9261;0.4797;0.0;-45.57;7.93;12.31;279.28;3.68;176.12;5.0;40.099;12.931564;77.68334;;NaN;;20.0;;0 / 0;520507;2018-08-07 23:09:50:468
-7.2205;-3.6142;1.6813;-6.2182;0.4172;7.5716;-1.4579;-4.3867;-5.4951;-2.0847;0.7547;2.8084;3.3736;-5.64;-44.81;-10.71;165.52;-2.34;38.74;5.0;38.651;12.931564;77.68334;;NaN;;20.0;;0 / 0;521007;2018-08-07 23:09:50:968
